Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,Children,Total_Spending,AcceptedCampaigns,TotalPurchases,Cluster,pca_1,pca_2,pca_3,tsne_1,tsne_2,tsne_3,umap_1,umap_2,umap_3
2,2,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,56,4659,1,1185,0,25,0,0.7469313469253813,1.7259579235480456,0.9686801040972436,8.395466,-1.2594203,-3.3248942,3.565149,7.079422,5.453221
2,4,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,4296,2,21,0,3,2,-1.9324091889071167,-0.8917312748951335,0.4418825907250308,-4.936778,13.00445,-0.9297137,5.3616314,2.5720356,4.3839087
3,3,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,61,4761,1,965,0,14,1,0.9788258156562823,0.44891315477805704,0.2725994123492734,10.017915,-8.43687,6.0583577,4.7516,7.4885426,7.010683
2,3,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,72,4627,0,869,0,20,1,0.957425913874279,-0.17724794457732296,0.6816628398727655,12.537372,-3.3725023,2.5134761,4.010711,7.3860354,5.913942
4,3,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,42,4241,1,16,0,4,2,-2.2045397636820945,-1.2008793020396096,-0.4117944356144102,-12.118446,3.536479,6.3429,5.5343328,3.7853363,8.601275
2,3,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,61,4705,0,1947,0,15,1,2.3207589863305413,-0.5504389393403669,0.3587674041862625,16.92689,-5.506576,6.631932,5.809238,9.387186,7.2803583
2,3,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,50,4901,1,71,1,7,0,-1.8545182407354277,2.7096108347136916,-2.9130903395610117,4.5020037,13.920209,-18.33451,15.8881855,2.669121,1.262203
2,3,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,4225,1,65,0,5,2,-1.3073218639963748,-1.7933574533675884,0.5979002536270646,-11.1875725,-7.457188,9.240791,5.6094103,4.375883,6.8564568
2,3,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,71,4422,0,1380,1,23,1,3.1614463571124993,-0.9541437809707595,0.7662525297688451,21.217403,-3.1257396,5.7019167,6.2913184,9.9190855,6.526342
3,2,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,50,4359,0,1027,0,22,1,2.3200695490704204,-1.5881417652518017,0.3186320904530277,10.606795,-13.467412,10.109237,5.4800944,8.565078,7.047665
3,3,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,61,4465,3,411,0,14,0,-1.5419807999131325,2.0590924061461484,2.1251952880768017,2.0163121,4.3022904,-9.056741,4.2414703,3.9389672,4.203382
2,5,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,35,4644,0,836,1,25,3,2.5621080503539324,-0.4406822729422688,-1.2495896007190752,24.15807,-9.78818,1.0092802,5.8349323,8.669211,6.0912004
4,2,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,77,4479,2,11,0,3,2,-1.6881237151258603,-0.4350172502049857,1.1615443051205654,-6.126358,6.9914274,-2.302532,5.6614428,2.4709752,4.523621
4,5,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,73,4895,2,480,0,15,0,-1.0807458905788003,3.4665592902015576,2.3190562192603017,3.1790478,0.73560935,-9.972103,4.00341,4.4213147,4.3148894
2,3,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,48,4586,2,606,0,16,0,-0.18182622175649138,1.2999211122789254,1.189777119974078,0.81708497,9.627156,-8.493339,4.0903726,4.0887876,4.1547275
4,2,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,78,4460,3,284,0,11,0,-1.9353028677776194,1.7220184457267076,2.6445906077485217,-2.555433,3.961215,-8.479064,4.5238805,3.4137595,4.5213776
2,2,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,53,4467,2,1472,3,11,3,1.986195731711423,0.8644953412453605,-0.7500120319213042,16.695765,-0.15272738,-1.709714,4.962499,7.2012334,6.168729
2,3,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,77,4265,0,1677,3,25,3,4.6746459821608575,0.09928735456299587,-1.1410340773863583,26.120686,2.9073057,-6.550034,17.286081,5.481393,2.0697696
2,3,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,53,4661,1,1335,0,17,1,1.1436149308255839,0.001285855994804446,0.40141240083063745,7.661618,-2.7131343,1.5920887,4.0900273,7.330714,6.0950933
3,5,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,74,4230,1,334,0,12,1,0.7052151346183443,-1.6667410114719325,1.690446898881477,5.1259003,-5.925433,16.9911,6.032729,6.898624,6.755494
1,3,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,37,4672,1,18,0,3,2,-2.4120142598412895,-0.8197863239526924,-2.0048164829710604,-20.87457,2.2759023,1.4259821,4.171212,2.620818,8.4010935
2,5,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,57,4893,1,1338,0,18,1,1.1880370487129648,0.7210132682084155,0.13192013616580586,12.053499,8.051655,4.075144,5.0339847,7.0601125,5.40217
4,4,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,73,4667,1,1099,0,26,0,1.4346731149428507,1.547535136782082,1.6476171837052322,11.5484495,3.726508,-4.254212,4.742411,6.7110248,5.6992707
3,5,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,70,4684,2,97,0,6,2,-2.0257572941608832,0.6922289291242074,0.6885289843240432,-9.333244,5.2693224,-12.691391,4.19135,2.9442682,5.5063534
4,4,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,4383,3,63,0,6,0,-1.742053108080093,0.21116388965521915,2.7377298651861137,-3.8547575,1.9549079,-5.7689905,5.2671013,2.5040452,5.039482
0,5,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,48,4536,1,109,0,7,2,-1.5084589599323275,-0.9579692945166063,-0.6675936356153868,-28.894444,0.3570251,-0.32276025,4.008491,1.7197686,8.001484
2,3,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,62,4359,0,902,1,20,1,2.4215451281306097,-1.3096475747605354,0.4887716163948057,20.792526,-2.9951928,3.7688775,6.1114216,9.956916,6.3533754
2,5,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,74,4617,0,1574,1,19,1,3.3654424083961487,-0.6845859206823898,0.8706782129382485,19.843245,1.0341866,10.389171,6.7699866,9.348898,6.5429187
0,3,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,51,4406,1,38,0,6,2,-2.045023481000671,-1.0513689384138063,-0.9397442891609922,-25.003077,-0.24575698,2.2551656,4.0575767,1.9633533,8.700859
2,4,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,31,4316,0,960,0,23,1,2.0687619755606392,-1.9976372940775784,-0.6398278023510895,13.476433,-12.91147,12.9064455,5.622432,8.832419,6.553902
2,4,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,56,4491,1,28,1,3,2,-1.4175837931193473,-0.7796202524434983,-0.9930618077079103,-12.034052,9.446996,7.7118797,5.335128,3.583579,8.330221
0,3,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,72,4355,0,1215,1,27,3,2.674378960670816,0.3562836126252988,-1.7933891226604979,15.294017,1.2107784,-15.243361,16.969751,4.5324473,2.31818
4,5,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,54,4384,0,1497,0,21,1,2.798240391709846,-1.3193578300601103,1.4353333979608818,20.122875,-7.775892,13.753666,6.5761404,8.918222,7.246377
4,5,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,68,4473,1,449,0,15,1,0.3491014383910216,-0.6290231210951965,1.972490777479743,-3.7685773,-13.342585,5.2498426,5.760308,5.48371,6.1195383
2,6,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,51,4390,1,1064,0,23,1,1.1571967679505317,-0.9878466916482102,0.9348448073489549,-0.7934183,-9.851496,11.105915,5.927251,6.7399855,5.902788
2,3,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,57,4690,0,1757,3,24,3,3.8867372465515,1.9152135581272176,-3.007362974500773,23.165691,3.5246708,-6.9182754,17.219028,5.617918,1.945695
2,5,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,4262,0,1440,0,20,1,2.194488418251749,-1.7363380992583277,0.28044244021960674,14.013113,-10.169554,13.6671295,6.0432463,8.769919,6.3429537
0,5,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,48,4709,0,1006,0,23,1,1.5476840755661103,-0.6282051718390294,-0.9808116401654432,17.29601,-18.120058,8.886287,5.111354,9.026199,6.100833
4,5,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,54,4891,1,1226,0,18,0,1.1498077453292546,2.870409507754706,-0.25923351443811815,13.249865,12.437764,-8.447489,16.211687,3.7814305,1.3913515
2,3,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,62,4487,1,1171,0,15,0,-0.03752004415854923,1.1535877788919515,0.5172796928824165,6.216285,3.7883112,0.58104676,4.049753,6.390047,5.6695147
3,3,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,47,4675,1,92,0,6,2,-1.0743055880927008,-0.4002887676549137,-0.7882686274774912,-15.9002,7.396891,5.5351963,4.9943705,3.658687,8.80362
4,3,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,67,4288,1,99,0,7,2,-0.9696643510481007,-1.3980280629461186,1.2851980757260024,-11.888065,-14.063536,5.060527,6.0535917,4.082814,7.543765
0,3,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,45,4473,1,66,0,6,2,-1.862315972920623,-0.8428900327763336,-1.6204967272687916,-25.068747,1.7037097,3.324273,3.9812157,2.0283098,8.713785
2,4,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,59,4270,2,564,0,17,1,0.11285182658911534,-0.35349417726411614,1.1428183132611167,1.2196201,-4.4585624,7.549526,4.873204,7.0964217,6.7991714
3,3,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,38,4448,0,1427,0,20,1,2.2350431530584802,-1.1038634451724176,-0.587925664052023,11.027231,-11.657757,10.828968,5.4091897,8.546195,6.9217887
4,4,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,48,4619,1,86,1,5,2,-0.7493792510796577,0.6772057456232804,-2.383318563677819,9.398096,16.478865,-17.085081,15.388793,2.8277261,1.3244157
2,4,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,74,4242,0,833,0,18,1,2.0542251330763768,-2.0840346269742325,1.771159574280088,19.323229,-3.3080003,13.543885,6.4071736,9.046987,7.0272613
2,3,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,71,4632,1,242,0,9,2,-0.862152856308598,0.13069140044541352,0.9891870296381393,0.6098775,1.3291135,1.4309177,4.724576,5.2511253,6.233467
2,3,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,49,4860,0,1869,0,16,3,2.4687234666834708,-0.23367370097470036,-0.8352243075745553,13.675601,-10.206133,7.1019053,5.1776314,8.826969,7.0517993
2,5,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,39,4866,0,1364,0,28,3,1.9877309992210463,0.487999007419458,-1.2006771121050641,16.337458,7.997148,7.002323,5.7151966,8.579193,6.1060147
0,3,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,61,4505,1,183,0,7,2,-0.8420616596451264,-1.4860796799729596,0.012219480528570026,-3.6876,-0.6504573,20.40224,3.994044,1.2216902,7.9043326
3,3,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,70,4603,1,450,0,14,0,-0.10470130041973331,0.7763925563822733,1.2486667188792817,1.4580117,-2.0119634,0.017344696,4.326855,6.0224123,6.2613077
2,3,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,47,4565,1,758,0,19,1,1.1705223601137218,-0.49105790421992523,-0.155891940935027,4.9700913,-2.8456802,9.666917,5.0446053,7.337242,6.8304853
4,3,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,75,4403,0,1507,0,19,1,2.5716443026263898,-0.8552562790125194,1.6904734332102491,13.00181,-1.5518241,11.459179,6.0335517,8.527928,7.44348
2,4,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,61,4635,2,654,0,17,0,-0.8234445219120056,3.582193204547587,-0.3094859017872607,5.904322,13.255448,-8.561756,16.388632,2.9145877,0.7783725
2,3,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,54,4646,2,81,0,6,2,-2.197540957095088,0.5192435116510735,-0.2579071566471492,-8.377941,10.31906,-7.8049192,4.332345,2.7240877,4.232384
4,5,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,69,4772,1,137,0,1,2,-4.081042085627064,1.5269406871108202,-0.6074806409384543,-21.971863,-11.807898,-3.7175574,4.81893,3.0957408,8.017417
2,5,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,4684,2,16,0,3,2,-1.9590008102866912,-0.0932489832392736,1.0466428789227662,-9.656718,-0.6611635,-12.279451,4.706826,2.8233776,5.6021385
4,4,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,61,4507,1,93,0,6,2,-1.215245701641996,-0.45487920358120393,0.761150031422956,-12.372644,-14.689592,0.44455242,6.1100655,3.7612789,7.3352375
4,5,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,68,4358,0,1158,0,17,1,2.3296076715358693,-1.6071776133613622,1.9574468210640936,17.983515,-5.250531,15.344715,6.678401,8.907494,7.0767093
3,4,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,71,4397,2,43,0,4,2,-1.1273312882766686,-0.9284389226827263,1.8469971238998997,-5.580494,0.5009579,-5.6425114,5.3047495,2.564047,5.085801
2,4,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,55,4494,1,1525,0,20,1,1.9041872374319118,-0.46310381674921136,0.6293721315794101,6.469355,-5.4977136,10.053207,5.184175,7.5331697,6.3733187
4,4,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,52,4289,0,1230,0,18,1,2.247506151955268,-1.8694809789746145,1.2006023893361724,19.84255,-6.8781195,14.86256,6.5172105,8.926233,7.1999116
2,5,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,50,4280,2,29,0,4,2,-1.820939879789348,-1.3425620924992299,0.3497824576326196,-9.59281,-2.2254798,-6.338011,5.309676,2.5885944,5.254003
2,4,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,56,4253,1,25,0,4,2,-2.0929175920394325,-1.5522470769077306,-0.3707366278068367,-17.029028,-0.40052998,7.5184803,5.2478623,3.3634632,8.754624
2,3,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,4306,1,24,0,3,2,-1.948433802946096,-1.3596870681376356,-0.8140462075164138,-17.967266,1.9622144,6.818254,5.183835,3.3349452,8.958333
2,5,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,54,4580,1,38,0,4,2,-1.9578580873182503,-0.6102185104708101,-0.6340402316228947,-15.343797,-6.5028143,-2.4148571,4.5639315,3.3859572,7.2813864
1,3,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,40,4812,1,57,0,5,2,-2.2232022763503285,0.018606182309323663,-2.099050454955607,-21.948763,7.124896,1.1837908,3.8037505,2.7417626,8.156858
3,5,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,66,4338,2,47,0,7,2,-2.536371786111782,0.354351245317085,1.7829762616392395,-6.9528213,-4.979309,-11.817342,5.2488637,2.970484,5.3470607
4,2,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,58,4747,1,813,1,18,0,0.5635619040991323,3.1827821084312373,-1.0654861389983317,11.521395,10.553648,-11.4949,16.3429,3.6666307,1.4859673
3,3,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,48,4235,1,629,1,16,0,-0.30328208121187367,0.7147305271076166,-0.010826915743539132,3.1560934,-8.444127,-11.309112,4.7557607,6.048659,6.500283
2,2,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,50,4863,1,377,0,13,0,-1.3425493230678112,1.5585742926853017,-0.84088419360218,4.5981107,3.0769348,-3.852072,3.7106326,5.2608566,5.9268584
3,5,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,81,4734,0,1612,0,13,1,2.1167832797802797,-0.41482945244595115,1.2524310642657008,15.212054,-2.5039146,13.886707,6.7765827,8.855238,6.8619514
4,3,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,69,4803,0,729,3,16,3,3.7057989518014436,1.067623939599208,-1.5354523130078943,21.388876,1.2300006,-8.240371,17.281645,5.243258,2.0457335
2,4,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,76,4549,0,50,1,5,2,-1.0833930247254113,-0.7777352830297835,-0.5592763160696615,-17.000683,-9.983057,-10.198924,4.0839586,4.659332,8.137741
2,3,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,48,4447,2,270,0,11,2,-1.037366754868325,-0.0011572016172439427,0.42867638036842176,-2.6294837,13.800569,-8.655257,4.6340632,3.3544784,3.9804745
2,4,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,65,4654,1,177,0,7,2,-0.5977367403584227,-0.6683209495116826,0.6392906088259293,-8.751972,-7.6560025,4.7739644,5.2665052,4.6341486,6.579892
3,4,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,64,4729,0,315,1,12,2,0.1768972115642545,0.017046331814055765,-0.7137793277478255,-2.3840752,2.8924909,3.3756588,4.57683,5.2796683,6.57849
4,3,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,72,4205,1,767,0,20,1,0.799492910792805,-0.23750014494632954,2.480712816812741,1.6016374,-13.434039,3.3587544,5.054849,5.979205,6.89963
0,2,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,61,4818,1,1071,0,23,0,0.4231679771391189,1.419446557460686,-0.5642240493573462,7.990982,6.767707,-2.23161,4.1776843,6.6962705,5.5951357
2,5,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,53,4688,0,1580,0,23,1,2.525185120725394,-0.4809821299921711,0.17506522818628234,16.960695,-10.374065,9.621261,5.7205415,8.932186,6.4530535
2,3,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,58,4401,1,60,0,7,2,-2.186034121651595,-0.29410235882059776,-0.28065189603466806,-16.107431,-0.0048385696,4.116609,5.4846063,3.085186,8.529104
3,3,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,56,4402,1,573,0,17,1,0.3386334164863955,-0.11909541711937166,1.3094722031431056,3.2691534,-6.191976,2.3144422,4.4896736,6.226116,6.6509023
2,6,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,70,4664,2,41,0,4,2,-1.465529416826119,-0.40686310942365683,1.1095432348896002,-10.100168,-1.7507845,-11.651406,4.758597,2.8104005,5.63104
2,3,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,75,4730,2,170,0,7,0,-1.741026159704822,0.7449867449350184,1.040984582628618,-8.689078,8.4973135,-6.1884375,4.4323206,2.530765,4.2944174
4,4,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,82,4440,0,1167,0,27,1,3.0962026029904473,-0.5568353269188259,1.883191322897949,11.418234,-4.485948,12.407505,5.5423985,8.324569,7.4863214
2,3,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,68,4653,0,1526,3,22,3,2.771289036119042,2.2327494859488297,-2.0940058065969183,21.956963,5.0040994,-5.8038983,17.142025,5.501415,1.8558987
3,3,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,50,4441,2,458,0,15,0,-1.1946509314309894,1.2503874989632981,1.1559833130420611,0.057966426,3.7360218,-10.5171385,4.2718835,3.9405673,4.2758985
3,3,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,4302,1,63,0,5,2,-0.41589496476158233,-2.0791152675038367,0.807099452579427,-13.536936,-14.285981,6.8949194,6.0943947,4.3017116,7.4521604
2,3,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,69,4455,1,405,0,13,1,0.01502259453042628,-0.14747451919340937,1.0031504677374612,2.9968853,2.9014926,7.322202,4.74979,6.463644,7.0769663
2,3,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,54,4668,2,1027,1,13,0,-0.45481555804268187,2.4030255166020824,0.725675445278628,1.7833508,2.9308183,-14.369863,4.0907307,4.187348,4.3452477
2,4,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,54,4653,1,1478,0,20,1,1.8731706188194364,-0.12457401452383432,0.5715285979478574,6.6896358,-5.66731,9.749041,5.055146,7.582837,6.1978455
2,3,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,45,4460,0,72,0,4,2,-1.4074545142478023,-1.5098085269137482,-1.7629917964877224,-19.85525,5.7670574,7.2716317,4.743809,3.4289432,9.07241
2,4,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,54,4639,1,48,0,5,2,-1.7164566273818522,0.8462895775870416,-2.3351725707852533,5.639418,16.81946,-15.838005,15.516564,2.7062147,1.092533
2,4,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,51,4233,0,726,0,15,1,1.4489287376322424,-2.0786122494804387,-0.2011897000464435,9.7952385,-8.761332,13.955121,5.998105,8.072453,6.9420547
3,3,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,71,4714,1,860,0,21,0,0.5981425114871167,1.61611865551534,1.84733007267109,6.6297426,0.39916027,0.023316879,4.0130987,6.290445,5.576054
4,5,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,40,4422,0,1497,0,22,1,3.1668729912326468,-1.7296081443514317,0.6848417282136973,21.156733,-9.094424,13.607273,6.6342754,8.685179,7.4219623
4,5,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,56,4252,1,495,0,16,1,0.686786043949105,-1.037572645483486,1.0960481572804375,2.1059456,-10.405829,15.008058,5.773645,6.19758,6.645844
2,3,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,4313,2,20,0,3,2,-2.2758543628867947,-1.3869088713731281,0.21663368941758587,-10.840166,1.7252915,-5.101932,4.830085,2.1313038,4.9132175
2,4,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,72,4786,0,570,0,16,0,-0.7473770945950974,0.9169146457655053,0.08529631637205304,-12.266469,-9.532433,-11.66044,3.8688338,4.5582166,8.24948
2,3,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,4296,1,769,0,20,1,0.7426441895425823,-1.0537259590066523,0.4924034086489933,4.328857,-5.7957463,5.8148823,4.5450654,7.211817,6.726457
0,3,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48,4505,1,55,0,5,2,-2.279700025318875,-0.6971873626556946,-1.4689439855843043,-25.132233,1.3519379,2.0341203,3.9765007,1.9821813,8.580062
4,4,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,46,4624,0,1808,2,17,3,3.769488326135152,0.7195892568768625,-2.269370546447015,22.984436,3.0150669,-12.530212,17.163162,5.5479975,2.606745
